X,Y
120.514354,24.087884
120.514415,24.06059
120.514421,24.060754
120.514422,24.103147
120.514451,24.065102
120.514451,24.065102
120.514452,24.087022
120.514452,24.061617
120.514468,24.060871
120.514487,24.060961
120.51454,24.06286
120.514554,24.0857
120.514572,24.061438
120.514608,24.084045
120.514609,24.065804
120.514611,24.064903
120.514635,24.098096
120.514735,24.061437
120.514761,24.064841
120.5148,24.064802
120.514812,24.063
120.514854,24.1028
120.514966,24.061641
120.514969,24.064885
120.514976,24.092105
120.515056,24.100964
120.515065,24.092764
120.515065,24.092764
120.515077,24.093292
120.515081,24.10117
120.515096,24.092546
120.515096,24.092546
120.515106,24.101373
120.515113,24.092984
120.515113,24.092984
120.515123,24.101481
120.51513,24.101537
120.515136,24.066267
120.515138,24.101608
120.515145,24.101655
120.515148,24.10168
120.515151,24.101705
120.515154,24.10173
120.515158,24.101761
120.515161,24.089944
120.515163,24.101811
120.51519,24.061335
120.515243,24.065763
120.515243,24.065763
120.515245,24.097027
120.51526,24.098381
120.515309,24.102173
120.515313,24.06961
120.515315,24.091006
120.515332,24.102388
120.515336,24.090864
120.515337,24.091358
120.515391,24.069042
120.51542,24.069557
120.515438,24.061222
120.515439,24.060869
120.515551,24.089957
120.51556,24.065493
120.515577,24.06869
120.515617,24.100289
120.515633,24.097029
120.515657,24.060726
120.515686,24.086481
120.515756,24.068531
120.515833,24.100359
120.515877,24.088705
120.515944,24.092537
120.515944,24.092537
120.516017,24.096863
120.516025,24.100405
120.516028,24.089324
120.51604,24.08617
120.516284,24.090027
120.516346,24.101894
120.516349,24.092761
120.516363,24.09498
120.516363,24.09498
120.516365,24.091178
120.516405,24.091505
120.516406,24.09533
120.516416,24.089564
120.516417,24.094678
120.516477,24.095948
120.51648,24.100253
120.516501,24.063484
120.516515,24.096284
120.516535,24.096443
120.516544,24.098945
120.516547,24.098785
120.51655,24.098662
120.516553,24.098522
120.516556,24.098342
120.516584,24.09473
120.516584,24.09473
120.516598,24.093691
120.5166,24.063084
120.516632,24.088641
120.516636,24.085852
120.516662,24.099875
120.516669,24.097526
120.516679,24.098148
120.516699,24.097766
120.516703,24.071494
120.516732,24.093816
120.516774,24.094066
120.516825,24.082047
120.516833,24.088645
120.516856,24.095499
120.516897,24.094798
120.516923,24.06305
120.516974,24.065659
120.516986,24.064884
120.517122,24.087374
120.517122,24.087374
120.517161,24.090613
120.517162,24.091731
120.517179,24.095369
120.517221,24.090162
120.517259,24.089536
120.517306,24.08728
120.517308,24.065524
120.51731,24.064254
120.517346,24.06407
120.517397,24.095278
120.517442,24.08926
120.517486,24.0921
120.517503,24.10113
120.517586,24.089128
120.517586,24.089128
120.517665,24.09763
120.517698,24.089875
120.517716,24.10107
120.517761,24.090317
120.517762,24.091246
120.517822,24.089283
120.517917,24.089772
120.517967,24.064141
120.51801,24.064033
120.518032,24.089744
120.518043,24.061347
120.518048,24.063889
120.518114,24.096275
120.518135,24.09521
120.518159,24.096494
120.518165,24.091484
120.518169,24.098323
120.518175,24.063695
120.518202,24.089887
120.518222,24.096689
120.518243,24.093714
120.518325,24.08911
120.518387,24.092054
120.518421,24.094345
120.518469,24.091432
120.518493,24.091167
120.518496,24.096267
120.518551,24.096599
120.518557,24.089059
120.518672,24.088408
120.518677,24.097555
120.518707,24.096298
120.518783,24.089195
120.518783,24.091094
120.518799,24.091319
120.518832,24.096827
120.518834,24.071049
120.51884,24.103653
120.518853,24.098697
120.518879,24.096424
120.518887,24.090078
120.518944,24.104691
120.518984,24.071114
120.519095,24.097479
120.519167,24.094051
120.519172,24.09619
120.519172,24.09619
120.519324,24.098805
120.519332,24.097158
120.51939,24.095857
120.51939,24.095857
120.519399,24.0973
120.519409,24.103653
120.519455,24.094263
120.519457,24.088495
120.51948,24.089209
120.519517,24.094067
120.519517,24.094067
120.519526,24.089539
120.519528,24.097525
120.519536,24.087569
120.519536,24.094632
120.519542,24.103151
120.519593,24.104735
120.519605,24.09658
120.519643,24.099834
120.519654,24.08707
120.519663,24.094905
120.519679,24.086257
120.519696,24.104182
120.519732,24.088795
120.519744,24.089098
120.519771,24.088272
120.519791,24.097481
120.519794,24.09327
120.519799,24.093403
120.519818,24.087005
120.519828,24.098829
120.519849,24.09695
120.519926,24.088618
120.519929,24.076933
120.519929,24.076933
120.519931,24.096215
120.519935,24.081852
120.51994,24.08762
120.519949,24.097649
120.519988,24.086541
120.519998,24.091082
120.520021,24.09781
120.520022,24.089276
120.520102,24.099903
120.520142,24.099116
120.520155,24.091264
120.52018,24.103887
120.520188,24.086493
120.520193,24.079841
120.520205,24.09136
120.520209,24.089513
120.520215,24.093412
120.520227,24.088755
120.520233,24.104592
120.520234,24.088917
120.520235,24.089046
120.520269,24.092827
120.520302,24.075174
120.520302,24.102939
120.52033,24.097125
120.520335,24.092408
120.520357,24.092575
120.520363,24.093111
120.520365,24.098633
120.520401,24.076334
120.520407,24.099337
120.520417,24.087937
120.520428,24.099821
120.520433,24.063301
120.520452,24.089031
120.520569,24.106256
120.52058,24.080128
120.520618,24.055121
120.520622,24.073581
120.520649,24.092384
120.520657,24.076414
120.520674,24.088794
120.520677,24.088983
120.520693,24.088293
120.520695,24.093653
120.520725,24.104639
120.520726,24.09984
120.520774,24.079107
120.5208,24.106779
120.520802,24.103476
120.520877,24.094963
120.52088,24.092823
120.520898,24.088237
120.520901,24.088658
120.520913,24.089047
120.520922,24.076446
120.521006,24.092495
120.521012,24.092993
120.521014,24.104201
120.521016,24.07404
120.521031,24.074353
120.521062,24.057108
120.521082,24.056257
120.521166,24.086573
120.521166,24.086573
120.521177,24.092723
120.521193,24.09796
120.521209,24.104238
120.521227,24.057116
120.521232,24.102681
120.521249,24.07553
120.521292,24.099467
120.521292,24.103833
120.521301,24.057177
120.521311,24.056875
120.521334,24.076483
120.521339,24.084242
120.521355,24.073498
120.521363,24.105591
120.521386,24.056958
120.521458,24.059151
120.521465,24.088799
120.521466,24.104345
120.521485,24.0957
120.521556,24.097283
120.521569,24.080775
120.52159,24.080914
120.52161,24.088971
120.52162,24.081037
120.521642,24.080541
120.521658,24.080177
120.521667,24.073356
120.521673,24.080385
120.521679,24.080982
120.52168,24.081094
120.521695,24.086654
120.521704,24.055978
120.521709,24.105659
120.521713,24.09797
120.521727,24.098821
120.521733,24.097635
120.521733,24.097635
120.521771,24.106046
120.521816,24.095248
120.521857,24.098968
120.521861,24.088547
120.521863,24.088346
120.521905,24.106
120.521938,24.099241
120.521969,24.058603
120.521989,24.098023
120.522008,24.087457
120.52203,24.080612
120.52206,24.099106
120.522084,24.092675
120.522125,24.103891
120.522132,24.098658
120.522141,24.105273
120.522177,24.089254
120.522183,24.098388
120.522184,24.072384
120.522223,24.105761
120.522262,24.086163
120.522342,24.086904
120.522342,24.086904
120.522353,24.073051
120.522392,24.092837
120.522401,24.087631
120.522401,24.087631
120.522429,24.085528
120.522437,24.088051
120.522437,24.088051
120.522444,24.072614
120.52246,24.103351
120.52251,24.084869
120.522521,24.075638
120.522539,24.089027
120.522545,24.098014
120.52257,24.093957
120.522589,24.089372
120.522589,24.089372
120.522636,24.102228
120.522689,24.08698
120.522696,24.092862
120.522696,24.092862
120.52273,24.097392
120.522758,24.075749
120.522772,24.095887
120.522791,24.102062
120.522796,24.087697
120.522796,24.087697
120.5228,24.090385
120.522816,24.094746
120.522891,24.09802
120.522905,24.076645
120.522906,24.075918
120.522924,24.095702
120.522962,24.095438
120.522973,24.096106
120.522974,24.092575
120.522974,24.092575
120.522978,24.08774
120.522978,24.08774
120.522978,24.097603
120.523007,24.069222
120.523023,24.068972
120.523077,24.093534
120.523077,24.093534
120.523111,24.087385
120.523111,24.087385
120.52312,24.094468
120.52312,24.094468
120.52315,24.096331
120.523168,24.089306
120.523203,24.088283
120.523222,24.101903
120.523248,24.097082
120.523285,24.102008
120.523288,24.089188
120.523303,24.089469
120.523303,24.089469
120.523327,24.086969
120.523337,24.101785
120.523374,24.09446
120.523374,24.09446
120.523435,24.097368
120.523484,24.087391
120.523491,24.090364
120.523491,24.093322
120.523491,24.093322
120.523512,24.097249
120.523552,24.089067
120.523552,24.089067
120.5236,24.097652
120.523609,24.069014
120.523633,24.093506
120.523701,24.086287
120.523705,24.088745
120.523705,24.088745
120.523719,24.094463
120.523719,24.094463
120.52378,24.101916
120.523795,24.101845
120.523822,24.10174
120.523851,24.068593
120.523884,24.089626
120.523915,24.093313
120.523918,24.095398
120.524001,24.096274
120.524008,24.090484
120.524008,24.090484
120.524021,24.089921
120.524039,24.102795
120.524051,24.090097
120.524088,24.101966
120.52414,24.08979
120.52423,24.104479
120.524251,24.076219
120.524257,24.076646
120.524265,24.095258
120.524304,24.091809
120.524321,24.101403
120.524333,24.103664
120.524354,24.096366
120.524361,24.062992
120.524364,24.060674
120.524381,24.083951
120.524434,24.094996
120.52448,24.09161
120.524533,24.09789
120.524585,24.104812
120.524638,24.061269
120.524643,24.07681
120.524651,24.095082
120.524698,24.10282
120.524702,24.091887
120.524733,24.101209
120.524746,24.060348
120.524787,24.059645
120.524797,24.101705
120.524805,24.065753
120.524809,24.059359
120.524827,24.060601
120.524829,24.069129
120.524842,24.105185
120.524853,24.069622
120.52486,24.07652
120.52487,24.069852
120.524884,24.102731
120.524889,24.104695
120.524897,24.069486
120.52494,24.101884
120.524959,24.091685
120.524959,24.091685
120.525014,24.0663
120.525096,24.103131
120.525111,24.081905
120.525112,24.079588
120.525137,24.095142
120.525137,24.095142
120.525154,24.093138
120.52516,24.10223
120.525164,24.09717
120.525174,24.069305
120.525201,24.104502
120.525215,24.094112
120.525215,24.094112
120.525246,24.069498
120.52526,24.069639
120.525263,24.103021
120.525297,24.093232
120.525297,24.093232
120.52531,24.058008
120.525311,24.058273
120.52535,24.058399
120.525374,24.104194
120.525422,24.102238
120.525433,24.094877
120.525433,24.094877
120.525447,24.058667
120.525476,24.058882
120.525488,24.077888
120.525535,24.077809
120.525538,24.091633
120.52555,24.079882
120.525573,24.059738
120.52563,24.079543
120.525631,24.093585
120.525631,24.093585
120.525637,24.095419
120.525652,24.095259
120.525693,24.095082
120.525716,24.092972
120.525716,24.092972
120.525749,24.094761
120.525754,24.078222
120.525774,24.102166
120.525784,24.097216
120.52584,24.078402
120.52584,24.078402
120.525855,24.094057
120.525858,24.100901
120.525944,24.095975
120.525945,24.078752
120.525945,24.078752
120.526012,24.077376
120.526044,24.08059
120.526049,24.081181
120.526074,24.079535
120.526094,24.094849
120.526145,24.081003
120.52615,24.089264
120.526163,24.078295
120.52617,24.100634
120.52618,24.10232
120.526187,24.095707
120.526187,24.095707
120.526245,24.07998
120.526253,24.093555
120.526348,24.058176
120.526348,24.058176
120.526366,24.105798
120.526413,24.076661
120.526511,24.091984
120.526548,24.100598
120.526565,24.091472
120.526618,24.09439
120.526633,24.095932
120.526645,24.092846
120.526654,24.059562
120.52667,24.100744
120.526695,24.085292
120.526719,24.08864
120.526781,24.102279
120.526782,24.092413
120.526813,24.095093
120.526843,24.091944
120.526859,24.090647
120.526862,24.078899
120.526877,24.099971
120.526887,24.078621
120.52694,24.091635
120.526942,24.091467
120.527002,24.079981
120.527025,24.081991
120.527025,24.081991
120.527051,24.081534
120.527097,24.080376
120.527103,24.082835
120.527108,24.090768
120.527115,24.085729
120.527133,24.096369
120.527144,24.076235
120.527144,24.076235
120.52719,24.104485
120.52722,24.094888
120.52722,24.094888
120.527232,24.081054
120.527246,24.08592
120.527254,24.080003
120.527262,24.078813
120.527262,24.078813
120.527294,24.081334
120.527303,24.082986
120.527308,24.076749
120.527315,24.086217
120.527425,24.090767
120.527426,24.087322
120.527442,24.086383
120.527464,24.081073
120.527481,24.101107
120.527521,24.096284
120.527527,24.09583
120.527545,24.077119
120.527547,24.100733
120.527559,24.094842
120.52756,24.102233
120.527621,24.095114
120.527621,24.095114
120.527625,24.081526
120.527675,24.078798
120.527697,24.094571
120.527697,24.094571
120.527703,24.078928
120.527714,24.07637
120.527715,24.090571
120.527733,24.078828
120.527771,24.101922
120.527809,24.081589
120.527813,24.098157
120.527832,24.101235
120.527841,24.078875
120.527845,24.080749
120.527868,24.094014
120.527883,24.095597
120.527883,24.095597
120.527936,24.087361
120.527952,24.102032
120.527955,24.079683
120.527978,24.081211
120.527981,24.093223
120.528017,24.080209
120.528019,24.080387
120.528046,24.081328
120.528076,24.090393
120.528076,24.090393
120.528082,24.098124
120.528127,24.058721
120.528131,24.101939
120.528133,24.094376
120.528139,24.083788
120.528145,24.087358
120.528164,24.090204
120.528203,24.063987
120.528241,24.09095
120.528242,24.102084
120.528251,24.089464
120.528251,24.089464
120.528272,24.094608
120.528279,24.057271
120.528281,24.087316
120.528284,24.059098
120.528292,24.059325
120.528312,24.080652
120.528334,24.056301
120.528351,24.083901
120.528354,24.093253
120.528376,24.09819
120.528403,24.101136
120.528406,24.100548
120.528431,24.102152
120.528484,24.05824
120.528485,24.058457
120.528562,24.093098
120.528584,24.104576
120.52859,24.095591
120.52864,24.080528
120.528676,24.097004
120.528694,24.101922
120.528695,24.090147
120.528708,24.10143
120.528728,24.058289
120.528754,24.099252
120.528766,24.099772
120.528769,24.105573
120.528771,24.093145
120.528784,24.098126
120.528788,24.095262
120.528794,24.093372
120.528795,24.100766
120.528856,24.058708
120.528868,24.057431
120.528887,24.101405
120.528895,24.101277
120.528902,24.094055
120.528908,24.090812
120.528923,24.095398
120.528946,24.100828
120.529013,24.091087
120.529022,24.093097
120.529041,24.057235
120.529067,24.058356
120.529098,24.100581
120.52914,24.081173
120.529141,24.102552
120.529175,24.076639
120.529178,24.09919
120.529178,24.097857
120.529208,24.056809
120.529208,24.09075
120.529212,24.103002
120.529218,24.091107
120.529239,24.082285
120.529266,24.093364
120.529293,24.09058
120.529296,24.100887
120.529329,24.085022
120.529338,24.094469
120.529353,24.105688
120.529356,24.080919
120.529368,24.084442
120.529422,24.097186
120.529423,24.058948
120.529435,24.058504
120.529437,24.058309
120.529441,24.081684
120.529451,24.061594
120.529476,24.098577
120.529499,24.09111
120.529518,24.06485
120.529533,24.064148
120.529541,24.084326
120.529542,24.100471
120.529572,24.090679
120.529575,24.099191
120.529646,24.090168
120.529647,24.09852
120.529697,24.101171
120.529716,24.061598
120.529811,24.099214
120.529822,24.058525
120.529828,24.061243
120.529883,24.094632
120.529904,22.725789
120.529906,24.097129
120.529918,24.058335
120.529952,24.102082
120.529966,24.085479
120.529968,24.097451
120.530021,24.094124
120.53006,24.064279
120.530071,24.064336
120.530083,24.097794
120.530111,24.099114
120.530121,24.098281
120.530197,24.102084
120.530198,24.084903
120.530227,24.085193
120.530243,24.089948
120.530272,24.056926
120.530284,24.097557
120.530298,24.062185
120.530305,24.055475
120.530306,24.059022
120.53031,24.101086
120.530315,24.058804
120.530327,24.100046
120.530339,24.058362
120.530348,24.089595
120.530348,24.089595
120.530362,24.094116
120.530384,24.055441
120.530388,24.100864
120.530435,24.084953
120.530439,24.054935
120.530451,24.084997
120.530451,24.058638
120.53048,24.085083
120.530491,24.098156
120.530495,24.091571
120.530509,24.097388
120.530537,24.101921
120.530539,24.085052
120.530548,24.058365
120.530558,24.055541
120.530581,24.091139
120.53061,24.084826
120.530623,24.090769
120.530625,24.100626
120.530657,24.059074
120.530688,24.098058
120.530709,24.102619
120.53075,24.101285
120.530753,24.058784
120.530761,24.06168
120.530761,24.102205
120.530834,24.05726
120.530836,24.100597
120.530874,24.097875
120.5309,24.06118
120.53098,24.061575
120.53098,24.061575
120.531004,24.056255
120.531052,24.055494
120.531058,24.101079
120.531062,24.102631
120.531075,24.10025
120.531078,24.056028
120.53108,24.058867
120.531128,24.058306
120.531137,24.102023
120.531216,24.101981
120.531235,24.09985
120.531335,23.739946
120.531347,24.100731
120.531374,24.10561
120.531405,24.088106
120.531415,24.062514
120.531446,24.101936
120.531494,24.063512
120.531525,24.055982
120.531631,24.099574
120.531636,24.088499
120.531641,24.063072
120.531661,24.063191
120.531675,24.063368
120.53168,24.09707
120.531681,24.102045
120.531689,24.059136
120.531759,24.063644
120.531788,24.099894
120.531809,24.063337
120.531817,24.063871
120.53187,24.101377
120.53189,24.064082
120.531937,24.097051
120.531956,24.064294
120.531958,24.098163
120.531992,24.09994
120.531993,24.064397
120.532064,24.102248
120.532095,24.087715
120.53213,23.738369
120.532188,24.096799
120.532194,24.097682
120.532286,24.062531
120.532411,24.100985
120.532417,24.064952
120.53244,24.098048
120.532441,24.097682
120.532459,24.098446
120.532672,24.100967
120.532691,24.088498
120.532691,24.088498
120.532696,24.08838
120.532812,24.102068
120.532916,24.102013
120.532941,24.097904
120.532972,24.101065
120.532992,24.071399
120.533077,24.10197
120.533172,24.101305
120.533336,24.100985
120.533578,24.071448
120.533598,24.08618
120.533928,24.100936
120.53402,24.081198
120.534056,23.963261
120.534166,24.081084
120.534208,24.081055
120.534235,24.080997
120.534241,24.080923
120.534248,23.964444
120.534259,23.965416
120.534267,24.098187
120.534282,24.080999
120.534294,23.963822
120.53433,24.081007
120.534375,24.081001
120.534386,24.100086
120.534418,24.080978
120.534418,23.964833
120.534515,24.081005
120.534622,23.964734
120.534639,24.102733
120.534648,24.080998
120.534724,23.963329
120.534724,24.102546
120.534876,23.964667
120.534909,24.098263
120.535043,23.96269
120.535169,23.963613
120.535252,24.081378
120.535286,23.962884
120.535288,24.096823
120.53531,24.097688
120.535428,24.096378
120.535439,23.964601
120.535465,23.962701
120.535482,23.963354
120.535581,22.676466
120.535648,24.096771
120.535648,23.964129
120.535724,24.096169
120.535741,24.096466
120.535851,23.963954
120.535875,23.964551
120.53607,23.961339
120.536325,24.09613
120.536512,24.101952
120.53661,24.097031
120.536852,24.10188
120.536953,24.097324
120.537132,23.961048
120.537183,24.096997
120.537499,24.10179
120.537792,24.100205
120.537949,24.096788
120.538185,24.100556
120.538211,24.102056
120.538234,24.102785
120.538437,24.101422
120.538552,24.100133
120.538692,24.102635
120.538815,24.097151
120.538838,24.054853
120.538966,24.099277
120.539009,24.055663
120.539011,24.099222
120.53906,24.099165
120.539147,24.054292
120.539152,24.101437
120.539249,24.097129
120.539435,24.099445
120.539528,24.097739
120.539607,24.054591
120.539652,24.098097
120.53979,24.054691
120.539879,24.097983
120.53988,24.097776
120.539909,24.097896
120.53994,24.054708
120.54011,24.056919
120.540243,24.054644
120.540263,24.054382
120.54032,24.098933
120.54032,24.098933
120.54032,24.098933
120.54032,24.098933
120.540807,24.098123
120.540847,24.054406
120.54096,24.097935
120.541204,24.056025
120.541673,24.09961
120.541821,24.098828
120.542067,24.054304
120.542081,24.098837
120.542176,24.055158
120.542176,24.055158
120.542404,24.055652
120.542404,24.055652
120.542404,24.055652
120.542404,24.055652
120.542418,24.05629
120.542418,24.05629
120.542418,24.05629
120.542418,24.05629
120.542418,24.05629
120.542418,24.05629
120.542418,24.05629
120.542641,24.056934
120.542871,24.056965
120.543477,24.055694
120.543481,24.055552
120.543538,24.057198
120.543659,24.057228
120.543771,24.057242
120.547675,24.10473
120.551169,23.962956
120.565108,24.106965
120.567162,24.092581
120.567162,24.092581
120.576417,24.270602
120.576533,24.270232
120.576535,24.27143
120.576535,24.270567
120.576575,24.270219
120.576575,24.270077
120.576611,24.270207
120.576613,24.270528
120.576632,24.270468
120.576669,24.270357
120.576696,24.270425
120.57798,24.27051
120.578365,24.270615
120.582326,23.990589
120.610597,24.156419
120.611064,24.155771
120.611501,24.155984
120.611966,24.158266
120.612119,24.157835
120.612343,24.156159
120.612364,24.159371
120.61247,24.156958
120.612789,24.159473
120.612855,24.156389
120.613366,24.159314
120.614557,24.158943
120.615848,24.1789
120.616048,24.176648
120.617163,24.175981
120.617281,24.176201
120.617564,24.176984
120.626668,24.053866
120.627052,24.053946
120.627052,24.053946
120.627071,24.05383
120.627071,24.05383
120.627226,24.05401
120.627282,24.053884
120.627612,24.05282
120.628055,24.053278
120.628059,24.054195
120.628141,24.054118
120.628427,24.053227
120.629079,24.05432
120.629726,24.054616
120.629733,24.0547
120.629739,24.054476
120.629805,24.054019
120.630055,24.052069
120.636635,24.348762
120.637289,24.350064
120.637582,24.348229
120.637835,24.348313
120.638037,24.347276
120.638111,24.35018
120.638245,24.349279
120.638383,24.348017
120.638506,24.350133
120.639031,24.350182
120.639078,24.348881
120.639213,24.349632
120.639301,24.349888
120.63938,24.350578
120.63942,24.349056
120.639497,24.350232
120.639693,24.352924
120.640788,24.352561
120.641245,24.411321
120.641328,24.409874
120.641636,24.410138
120.641711,24.411078
120.641747,24.409512
120.641824,24.410025
120.64194,24.409921
120.641958,24.410907
120.642101,24.409723
120.642146,24.4108
120.642146,24.4108
120.642238,24.411241
120.64229,24.410665
120.642342,24.409616
120.642348,24.408839
120.642421,24.408231
120.642542,24.408436
120.642553,24.408716
120.642568,24.409437
120.642699,24.408486
120.642908,24.408272
120.643055,24.409034
120.654186,24.049912
120.654251,24.050364
120.654726,24.410327
120.654832,24.410298
120.654907,24.410233
120.655018,24.410205
120.655162,24.410636
120.655578,24.410758
120.655672,24.410635
120.655803,24.409196
120.655865,24.408389
120.655907,24.410601
120.655917,24.409281
120.655973,24.408295
120.656056,24.409474
120.656081,24.409334
120.656107,24.408242
120.656515,24.408631
120.656841,24.407897
120.65722,24.089369
120.657356,24.088977
120.657567,24.087497
120.65765,24.088998
120.65765,24.088998
120.657737,24.089229
120.658057,24.087625
120.658506,24.088544
120.658638,24.088216
120.658713,24.090806
120.658797,24.087896
120.658797,24.08731
120.659185,24.091272
120.659315,24.090372
120.659366,24.087116
120.659646,24.091941
120.659724,24.08779
120.659724,24.08779
120.659782,24.092957
120.6598,24.090905
120.659835,24.086782
120.659918,24.092987
120.659956,24.092748
120.660105,24.091439
120.660133,24.086828
120.660191,24.085084
120.660202,24.092955
120.660219,24.093087
120.660271,24.092681
120.660421,24.088379
120.660421,24.088379
120.660469,24.085302
120.660499,24.091383
120.660499,24.092765
120.660913,24.086587
120.661037,24.092786
120.661037,24.092786
120.661071,24.087174
120.661086,24.086264
120.661106,24.09259
120.661146,24.085977
120.661225,24.084789
120.661228,24.091577
120.661228,24.091577
120.661236,24.08521
120.66126,24.093
120.661371,24.088359
120.661381,24.087429
120.661428,24.092819
120.661478,24.092633
120.661478,24.092633
120.661545,24.085069
120.661563,24.089929
120.66167,24.086966
120.661671,24.162851
120.661671,24.162417
120.661687,24.090218
120.661732,24.091501
120.66176,24.16227
120.661779,24.091227
120.661871,24.162394
120.661879,24.086205
120.661879,24.086205
120.661948,24.091799
120.661998,24.08952
120.662098,24.088552
120.662098,24.088552
120.662112,24.089948
120.662154,24.084457
120.662177,24.089752
120.662201,24.088249
120.662225,24.089312
120.662304,24.084515
120.662304,24.162094
120.662361,24.0908
120.662382,24.087792
120.66241,24.091639
120.662471,24.091942
120.662472,24.087519
120.662516,24.0925
120.662574,24.084475
120.662622,24.086023
120.662624,24.089023
120.662719,24.09208
120.662769,24.091152
120.662782,24.09139
120.662791,24.087449
120.662821,24.161974
120.662925,24.085197
120.662943,24.091688
120.662943,24.091688
120.662946,24.084544
120.663043,24.085972
120.663043,24.085972
120.663086,24.089512
120.663107,24.162296
120.663169,24.162457
120.663186,24.090209
120.663285,24.090837
120.663306,24.162325
120.663338,24.090596
120.663338,24.090596
120.663346,24.089066
120.663383,24.084294
120.663383,24.084294
120.663485,24.084896
120.663657,24.087371
120.663672,24.084709
120.663746,24.162502
120.663815,24.087343
120.664035,24.090913
120.664343,24.08333
120.664432,24.08327
120.664552,24.083728
120.664608,24.083257
120.664637,24.083311
120.664645,24.083498
120.664646,24.163295
120.664762,24.087743
120.664778,24.086143
120.664793,24.090846
120.664801,24.085347
120.664848,24.088205
120.664946,24.164244
120.664993,24.087324
120.665019,24.164268
120.665038,24.091914
120.665042,24.164123
120.665136,24.164126
120.665195,24.16382
120.665291,24.163475
120.665294,24.163514
120.665315,24.163767
120.665316,24.163827
120.665382,24.163901
120.665439,24.085243
120.665439,24.085243
120.665447,24.164482
120.665458,24.083275
120.665502,24.087318
120.665516,24.083341
120.665541,24.087521
120.665552,24.090753
120.665552,24.090753
120.665559,24.083284
120.665594,24.091592
120.665607,24.092039
120.66563,24.085689
120.66563,24.085689
120.665631,24.08794
120.665666,24.084668
120.665709,24.085387
120.665709,24.085387
120.665723,24.090141
120.665725,24.087014
120.665781,24.089795
120.665781,24.089795
120.665797,24.089327
120.665832,24.085615
120.665836,24.089067
120.665877,24.084502
120.665885,24.086597
120.665925,24.085102
120.665925,24.085102
120.666083,24.090616
120.666108,24.084805
120.666146,24.090821
120.666146,24.090821
120.666146,24.090821
120.666146,24.090821
120.666169,24.086468
120.666259,24.089722
120.666291,24.088182
120.666302,24.0852
120.66632,24.164681
120.666365,24.164682
120.666368,24.090144
120.666368,24.090144
120.666376,24.089893
120.666376,24.089893
120.66639,24.091085
120.66639,24.091085
120.66639,24.091085
120.66639,24.091085
120.66639,24.091085
120.666396,24.086071
120.666406,24.164695
120.666466,24.08962
120.666527,24.088722
120.666527,24.088722
120.666605,24.084127
120.666642,24.087506
120.666642,24.087506
120.666642,24.087506
120.666642,24.087506
120.666642,24.087506
120.666642,24.087506
120.666673,24.089414
120.666749,24.087094
120.666759,24.08909
120.666786,24.086164
120.666811,24.086358
120.666811,24.086358
120.666918,24.085149
120.666918,24.085149
120.666968,24.090004
120.666978,24.090916
120.666986,24.084444
120.667123,24.086196
120.667132,24.090223
120.667198,24.087857
120.667198,24.087857
120.667219,24.089692
120.667303,24.090566
120.667341,24.086369
120.667344,24.086108
120.667376,24.085526
120.667376,24.085526
120.667427,24.088464
120.667427,24.088464
120.667443,24.08768
120.667481,24.08911
120.667481,24.08911
120.667511,24.088839
120.667511,24.088839
120.667511,24.088839
120.667521,24.085738
120.667521,24.085738
120.66756,24.089213
120.66756,24.089213
120.667577,24.090098
120.667582,24.08954
120.667582,24.08954
120.667582,24.08954
120.667704,24.088094
120.667704,24.088094
120.667704,24.088094
120.667759,24.085944
120.667759,24.085944
120.667767,24.088714
120.667767,24.088714
120.667849,24.09048
120.667931,24.089986
120.667931,24.089986
120.667953,24.088921
120.667953,24.088921
120.667993,24.090128
120.668146,24.087163
120.668191,24.087811
120.668222,24.089488
120.668237,24.088374
120.668237,24.088374
120.668276,24.084595
120.668276,24.084595
120.668298,24.088744
120.668298,24.088744
120.668383,24.089615
120.668383,24.089615
120.668418,24.089121
120.66847,24.087655
120.668488,24.088057
120.668655,24.087322
120.668739,24.087842
120.668895,24.088488
120.66897,24.088808
120.66897,24.088808
120.66897,24.088808
120.669078,24.087084
120.669152,24.088711
120.669152,24.088711
120.669152,24.088711
120.669152,24.088711
120.669198,24.089292
120.669213,24.086947
120.669221,24.087717
120.669229,24.086666
120.669229,24.086666
120.669281,24.086931
120.669344,24.084984
120.669344,24.084984
120.669345,24.088841
120.669345,24.088841
120.669345,24.088841
120.669345,24.088841
120.669386,24.08542
120.669509,24.089436
120.669543,24.086348
120.669543,24.086348
120.669543,24.086348
120.669543,24.086348
120.669654,24.088881
120.669654,24.088881
120.669654,24.088881
120.669669,24.088673
120.669726,24.0845
120.669726,24.0845
120.669837,24.084664
120.669862,24.088016
120.66987,24.088978
120.66987,24.088978
120.66987,24.088978
120.66987,24.088978
120.66987,24.088978
120.669944,24.084122
120.670195,24.088682
120.670195,24.088682
120.670195,24.088682
120.670209,24.085068
120.670209,24.085068
120.67025,24.086356
120.670335,24.088516
120.670335,24.088516
120.670335,24.088516
120.670343,24.08903
120.670343,24.08903
120.670343,24.08903
120.670347,24.088128
120.670347,24.088128
120.670451,24.088416
120.670572,24.088255
120.670636,24.084759
120.670738,24.089042
120.670809,24.084948
120.670824,24.08875
120.670824,24.08875
120.670824,24.08875
120.670853,24.085397
120.671045,24.084745
120.67113,24.088618
120.67113,24.088618
120.671213,24.087184
120.671213,24.087184
120.671215,24.089002
